"Environnement Canada"
"Valeurs mensuelles pour janvier - 2007"

"Légende"
"Nom","Nom de la station"
"Lat","Latitude (Nord + , degrés)"
"Long","Longitude (Ouest - , degrés)"
"Prov","Province"
"Tm","Température moyenne (°C)"
"DwTm","Jours sans température moyenne valide"
"D","Différence moyenne de température par rapport à la normale (1981-2010) (°C)"
"Tx","Température maximale (°C)"
"DwTx","Jours sans température maximale valide"
"Tn","Température minimale (°C)"
"DwTn","Jours sans température minimale valide"
"S","Chutes de neige (cm)"
"DwS","Jours sans chutes de neige valide"
"S%N","Pourcentage normale (1981-2010) de chutes de neige"
"P","Précipitations totales (mm)"
"DwP","Jours sans hauteur totale de précipitations valide"
"P%N","Pourcentage normale (1981-2010) de précipitations"
"S_G","Neige au sol à la fin du mois (cm)"
"Pd","Nombre de jours avec 1,0 mm ou plus de précipitations"
"BS","Durée d'ensoleillement (heures)"
"DwBS","Jours sans insolation effective valide"
"BS%","Pourcentage normale (1981-2010) d'ensoleillement"
"HDD","Degrés jours sous 18 °C"
"CDD","Degrés jours plus 18 °C"
"Stn_No","Identificateur de la station climatique (les 3 premiers numéros correspondent au district climatique du bassin-versant, les 4 derniers caractère servent au triage alphabétique)."
"ND","Non disponible"

"Nom","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"LAUZON","46,817","-71,100","QC","-9,9","0","2,1","7,5","0","-26,0","0","43,6","0","68,0","66,8","0","86,0","42,0","11","","",ND,"865,5","0,0","7024254"
"LENNOXVILLE","45,369","-71,824","QC","-8,9","0",ND,"13,3","0","-29,3","0","",,ND,"81,2","0",ND,"11,0","14","",,ND,"833,6","0,0","7024280"
"LINGWICK","45,633","-71,367","QC","-10,4","0",ND,"12,0","0","-31,0","0","35,8","0",ND,"74,4","0",ND,"11,0","15","","",ND,"881,1","0,0","7024320"
"MAGOG","45,267","-72,117","QC","-8,2","3","1,9","13,5","2","-31,0","2","34,9","2",ND,"74,9","2",ND,"","12","","",ND,"733,5","0,0","7024440"
"MARIEVILLE","45,400","-73,133","QC","-8,0","1","2,3","13,0","0","-26,5","1","14,0","0","31,0","65,0","0","91,0","6,0","7","","",ND,"779,2","0,0","7024627"
"MCTAVISH","45,505","-73,579","QC","-6,6","0",ND,"11,1","0","-23,0","0","",,ND,"73,2","2",ND,"","9","",,ND,"762,4","0,0","7024745"
"MILAN","45,583","-71,117","QC","-10,2","0","1,4","12,0","0","-28,0","0","44,0","0","57,0","97,0","0","97,0","24,0","15","","",ND,"874,0","0,0","7024920"
"MONT-ORFORD","45,312","-72,241","QC","-11,9","0",ND,"9,1","0","-29,7","0","",,ND,"114,0","2",ND,"","22","",,ND,"925,9","0,0","7025229"
"MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","45,467","-73,750","QC","-7,0","0","2,7","11,4","0","-24,1","0","35,2","0","71,0","79,8","0","103,0","7,0","8","124,7","0","123,0","775,6","0,0","7025250"
"MONTREAL-EST","45,635","-73,553","QC","-7,0","0",ND,"11,1","0","-22,9","0","",,ND,"",,ND,"","","",,ND,"774,0","0,0","7025252"
"NICOLET","46,200","-72,617","QC","-9,7","1","2,4","7,0","0","-27,0","1","34,0","0","71,0","52,0","0","88,0","13,0","13","","",ND,"830,0","0,0","7025440"
"NICOLET","46,226","-72,657","QC","-9,2","0",ND,"7,4","0","-26,0","0","",,ND,"85,0","1",ND,"","12","",,ND,"843,7","0,0","7025442"
"NOTRE DAME DES BOIS","45,400","-71,083","QC","-10,4","0","1,3","11,0","0","-28,0","0","39,0","0","44,0","73,2","0","66,0","26,0","14","","",ND,"880,4","0,0","7025670"
"ORMSTOWN","45,117","-74,050","QC","-7,3","0","2,0","13,0","0","-26,5","0","23,0","0","56,0","60,8","0","90,0","9,0","11","","",ND,"785,5","0,0","7025745"
"PHILIPSBURG","45,033","-73,083","QC","-7,0","0","1,6","13,5","0","-25,5","0","21,8","1",ND,"58,7","1",ND,"10,0","11","","",ND,"775,6","0,0","7026040"
"PIERREVILLE","46,083","-72,833","QC","-8,9","1","2,6","9,5","0","-27,5","1","15,8","0","34,0","33,6","1",ND,"5,0","7","","",ND,"807,5","0,0","7026043"
"RICHMOND","45,633","-72,133","QC","-9,3","0",ND,"12,0","0","-29,0","0","30,0","0",ND,"85,2","0",ND,"22,0","12","","",ND,"847,1","0,0","7026465"
"RIVIERE DES PRAIRIES","45,700","-73,500","QC","-8,1","1","2,2","11,0","0","-25,0","1","26,3","0","65,0","49,7","0","72,0","11,0","9","","",ND,"783,9","0,0","7026612"
"SABREVOIS","45,217","-73,200","QC","-7,8","0","1,9","14,0","0","-27,0","0","19,0","0","47,0","58,6","0","93,0","18,0","7","","",ND,"800,1","0,0","7026734"
"ST AMABLE","45,667","-73,300","QC","-8,0","1",ND,"11,4","1","-28,0","1","14,0","0",ND,"54,6","1",ND,"4,0","8","","",ND,"780,2","0,0","7026818"
"ST ANICET","45,133","-74,350","QC","-7,3","0","2,0","13,0","0","-26,5","0","31,9","0","78,0","71,8","0","104,0","21,0","13","","",ND,"782,9","0,0","7026836"
"ST BERNARD DE LACOLLE","45,083","-73,383","QC","-7,4","0","1,0","14,5","0","-26,0","0","25,0","0","66,0","59,7","0","115,0","20,0","12","","",ND,"788,7","0,0","7026916"
"STE-CLOTHILDE","45,167","-73,679","QC","-7,5","0",ND,"13,1","0","-28,2","0","",,ND,"73,7","1",ND,"","14","",,ND,"790,8","0,0","7027039"
"ST COME DE LINIERE","46,050","-70,517","QC","-10,7","0","1,4","12,0","0","-32,0","0","18,0","0","39,0","27,6","1",ND,"9,0","7","","",ND,"889,0","0,0","7027083"
"ST EPHREM","46,067","-70,967","QC","-10,7","0","1,5","9,5","0","-28,5","0","26,2","1",ND,"59,1","1",ND,"15,0","10","","",ND,"889,8","0,0","7027200"
"ST FERDINAND","46,100","-71,583","QC","-10,4","0","1,8","11,5","0","-27,5","0","44,6","0","66,0","95,7","0","96,0","14,0","16","","",ND,"881,3","0,0","7027248"
"ST FLAVIEN","46,483","-71,567","QC","-10,4","0","2,3","11,0","0","-28,0","0","32,0","0","51,0","65,5","0","73,0","14,0","9","","",ND,"881,5","0,0","7027259"
"STE GENEVIEVE","45,500","-73,850","QC","-7,7","0","2,5","10,5","0","-23,5","0","22,4","0","48,0","62,6","0","81,0","9,0","14","","",ND,"795,6","0,0","7027280"
"ST GEORGES","46,150","-70,700","QC","-10,3","0","1,7","11,0","0","-30,0","0","18,5","0","38,0","53,7","0","81,0","5,0","11","","",ND,"877,6","0,0","7027283"
"ST GUILLAUME","45,883","-72,767","QC","-9,2","0","2,0","11,0","0","-29,0","0","23,0","0","48,0","46,6","0","72,0","11,0","11","","",ND,"842,8","0,0","7027302"
"MONTREAL/ST-HUBERT A","45,517","-73,417","QC","-7,4","0",ND,"11,9","0","-25,1","0","36,6","0",ND,"79,9","0",ND,"14,0","8","",,ND,"787,4","0,0","7027322"
"ST HYACINTHE 2","45,567","-72,917","QC","-9,0","0","1,4","12,0","0","-31,0","0","29,4","0","64,0","63,4","0","83,0","13,0","8","","",ND,"837,6","0,0","7027361"
"ST LUDGER","45,750","-70,683","QC","-9,8","0","1,6","12,0","0","-27,0","0","28,0","0","44,0","63,0","1",ND,"15,0","8","","",ND,"861,0","0,0","7027516"
"STE MADELEINE","45,617","-73,133","QC","-7,7","1","2,5","11,5","0","-29,0","1","34,2","0","79,0","65,8","0","93,0","15,0","10","","",ND,"770,9","0,0","7027517"
"ST MALO D AUCKLAND","45,200","-71,500","QC","-9,6","2","1,3","13,5","1","-30,5","1","41,4","1",ND,"82,0","1",ND,"25,0","16","","",ND,"800,3","0,0","7027520"
"STE MARTINE","45,217","-73,850","QC","-7,1","1","2,5","13,0","1","-28,0","1","29,0","0","65,0","69,4","0","95,0","5,0","13","","",ND,"754,4","0,0","7027540"
"ST NAZAIRE","45,733","-72,617","QC","-9,4","2","1,6","12,0","1","-33,0","1","10,0","3",ND,"33,8","3",ND,"23,0","8","","",ND,"796,0","0,0","7027588"
"ST PIERRE DE BROUGHTON","46,250","-71,217","QC","-11,2","1","1,3","10,0","0","-30,0","1","35,0","0","61,0","79,0","0","102,0","17,0","12","","",ND,"876,3","0,0","7027656"
"ST PROSPER","46,217","-70,500","QC","-13,3","14","-0,5","4,0","12","-31,0","14","21,0","14",ND,"31,2","14",ND,"18,0","3","","",ND,"532,8","0,0","7027660"
"ST SEBASTIEN","45,767","-70,950","QC","-10,4","0","1,4","11,5","0","-28,0","0","36,0","0","55,0","78,8","0","92,0","23,0","14","","",ND,"879,2","0,0","7027725"
"ST SEVERIN","46,333","-71,050","QC","-10,3","2","1,9","10,0","2","-28,0","0","49,0","0","73,0","99,8","0","112,0","42,0","14","","",ND,"820,1","0,0","7027733"
"ST THEOPHILE","45,933","-70,483","QC","-9,6","1","2,1","11,0","1","-28,0","0","27,3","0","72,0","54,7","0","101,0","5,0","8","","",ND,"827,0","0,0","7027750"
"ST WENCESLAS","46,167","-72,333","QC","-10,2","0","1,9","11,0","0","-29,5","0","25,5","1",ND,"51,5","1",ND,"20,0","11","","",ND,"874,6","0,0","7027783"
"SAWYERVILLE NORD","45,367","-71,533","QC","-10,0","0","0,2","14,0","0","-33,0","0","20,4","2",ND,"55,2","2",ND,"","9","","",ND,"868,4","0,0","7027802"
"SCOTT","46,500","-71,083","QC","-10,1","0","2,1","11,0","0","-27,0","0","31,0","0","52,0","72,2","0","87,0","5,0","14","","",ND,"871,3","0,0","7027840"
"SHERBROOKE A","45,433","-71,683","QC","",,ND,"",,"",,"34,7","0",ND,"69,4","0",ND,"14,0","9","","",ND,"","","7028124"
"SHERBROOKE A","45,433","-71,683","QC","-9,8","0",ND,"11,9","0","-30,4","0","",,ND,"76,5","0",ND,"","9","",,ND,"862,1","0,0","7028126"
"SOREL","46,033","-73,117","QC","-8,5","0","2,3","8,5","0","-26,0","0","32,0","0","65,0","58,5","0","80,0","5,0","12","","",ND,"820,1","0,0","7028200"
"SUTTON","45,067","-72,683","QC","-8,2","0","1,1","14,0","0","-27,0","0","49,8","0","79,0","98,0","0","106,0","19,0","18","","",ND,"813,7","0,0","7028292"
"THETFORD MINES","46,100","-71,350","QC","-10,0","0","1,6","10,0","0","-27,0","0","42,0","0","51,0","86,0","0","80,0","21,0","14","","",ND,"868,5","0,0","7028441"
"THETFORD MINES RCS","46,049","-71,266","QC","-11,0","0",ND,"9,3","0","-28,5","0","",,ND,"86,2","0",ND,"","12","",,ND,"899,8","0,0","7028442"
"VALLEE JONCTION","46,383","-70,933","QC","-10,7","2","1,3","10,5","1","-29,0","2","29,0","1",ND,"50,6","1",ND,"20,0","9","","",ND,"833,1","0,0","7028676"
"VALLEYFIELD","45,283","-74,100","QC","-7,2","0","2,4","12,0","0","-25,0","0","31,5","0","62,0","69,0","0","92,0","15,0","13","","",ND,"781,2","0,0","7028680"
"VERCHERES","45,767","-73,367","QC","-7,8","0","2,3","10,0","0","-26,0","0","28,0","0","59,0","45,6","0","62,0","10,0","7","","",ND,"799,0","0,0","7028700"
"BEAUCEVILLE","46,205","-70,785","QC","-10,4","0",ND,"10,0","0","-28,4","0","",,ND,"63,0","1",ND,"","13","",,ND,"881,2","0,0","7028754"
"STE-ANNE-DE-BELLEVUE 1","45,427","-73,929","QC","-7,3","0",ND,"11,3","0","-24,0","0","",,ND,"383,4","7",ND,"","17","",,ND,"782,8","0,0","702FHL8"
"ST-ANICET 1","45,121","-74,289","QC","-7,6","0",ND,"13,0","0","-29,0","0","",,ND,"59,2","3",ND,"","12","",,ND,"792,8","0,0","702FQLF"
"ST CAMILLE WOLFE","45,667","-71,733","QC","-10,0","0","1,7","12,0","0","-29,5","0","16,4","0","32,0","71,0","0","91,0","12,0","11","","",ND,"869,3","0,0","702FR30"
"L'ACADIE","45,294","-73,349","QC","-7,8","0",ND,"13,4","0","-25,5","0","",,ND,"85,2","1",ND,"","13","",,ND,"798,4","0,0","702LED4"
"MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","45,468","-73,742","QC","-6,9","0",ND,"11,2","0","-24,1","0","",,ND,"75,4","0",ND,"8,0","13","",,ND,"771,6","0,0","702S006"
"ANGERS","45,550","-75,550","QC","-9,6","0","2,0","9,5","0","-32,5","0","28,8","0","57,0","49,0","0","68,0","11,0","15","","",ND,"857,1","0,0","7030170"
"ARUNDEL","45,950","-74,617","QC","-9,5","0","2,2","7,5","0","-29,5","0","31,2","0","58,0","52,6","0","64,0","14,0","12","","",ND,"853,8","0,0","7030310"
"CHARTERIS","45,683","-76,433","QC","-9,5","0",ND,"9,0","0","-32,5","0","28,6","0",ND,"42,2","0",ND,"19,0","12","","",ND,"853,6","0,0","7031315"
"CHELSEA","45,517","-75,783","QC","-8,6","0","2,4","9,5","0","-29,5","0","42,6","0","89,0","65,9","0","93,0","19,0","16","","",ND,"824,7","0,0","7031360"
"CHENEVILLE","45,900","-75,083","QC","-10,5","1","2,0","8,0","0","-30,5","1","22,0","0","44,0","45,2","0","62,0","10,0","9","","",ND,"854,1","0,0","7031375"
"HIGH FALLS","45,839","-75,648","QC","-9,6","0",ND,"7,0","0","-27,5","0","",,ND,"64,1","1",ND,"","12","",,ND,"855,9","0,0","7033121"
"LACHUTE","45,650","-74,333","QC","-8,8","0","2,0","9,5","0","-27,0","0","42,5","0","76,0","83,4","0","91,0","18,0","14","","",ND,"829,4","0,0","7033650"
"LA MACAZA","46,367","-74,767","QC","-11,0","0","2,3","7,0","0","-33,0","0","30,3","0","60,0","42,9","0","62,0","12,0","9","","",ND,"898,6","0,0","7033939"
"LUSKVILLE","45,533","-76,050","QC","-8,4","0","2,8","10,0","0","-30,5","0","32,0","0","60,0","65,4","0","87,0","3,0","15","","",ND,"819,2","0,0","7034365"
"MANIWAKI UA","46,302","-76,006","QC","",,ND,"",,"",,"27,8","0",ND,"44,6","0",ND,"16,0","10","","",ND,"","","7034480"
"MANIWAKI AIRPORT","46,275","-75,992","QC","-10,6","0",ND,"7,3","0","-30,9","0","",,ND,"58,0","1",ND,"","11","",,ND,"888,0","0,0","7034482"
"MONTEBELLO (SEDBERGH)","45,700","-74,933","QC","-9,6","0","1,6","8,0","0","-30,0","0","40,9","0","67,0","77,3","0","85,0","12,0","13","","",ND,"855,1","0,0","7035110"
"MONT LAURIER","46,567","-75,550","QC","-10,8","0","2,5","8,0","0","-30,0","0","31,1","0","60,0","47,5","0","69,0","12,0","12","","",ND,"891,8","0,0","7035160"
"MONTREAL/MIRABEL INT'L A","45,667","-74,033","QC","-9,4","0","2,2","8,0","0","-27,3","0","34,6","0","62,0","76,8","0","87,0","21,0","14","",,ND,"848,4","0,0","7035290"
"NOMININGUE","46,400","-75,083","QC","-11,4","0","2,0","7,0","0","-31,5","0","50,6","0","84,0","72,4","0","90,0","16,0","13","","",ND,"912,2","0,0","7035520"
"NOTRE DAME DE LA PAIX","45,800","-74,983","QC","-9,4","0","2,5","8,0","0","-30,0","0","28,0","0","66,0","51,2","0","83,0","12,0","11","","",ND,"849,5","0,0","7035666"
"POINTE AU CHENE","45,650","-74,800","QC","-7,4","7","3,8","8,0","6","-27,5","6","29,5","6",ND,"70,1","6",ND,"17,0","12","","",ND,"610,6","0,0","7036063"
"STE ANNE DU LAC","46,850","-75,333","QC","-12,4","0","2,3","7,0","0","-35,0","0","42,0","1",ND,"61,4","3",ND,"12,0","13","","",ND,"943,1","0,0","7036855"
