"Environnement Canada"
"Valeurs mensuelles pour janvier - 1989"

"Légende"
"Nom","Nom de la station"
"Lat","Latitude (Nord + , degrés)"
"Long","Longitude (Ouest - , degrés)"
"Prov","Province"
"Tm","Température moyenne (°C)"
"DwTm","Jours sans température moyenne valide"
"D","Différence moyenne de température par rapport à la normale (1981-2010) (°C)"
"Tx","Température maximale (°C)"
"DwTx","Jours sans température maximale valide"
"Tn","Température minimale (°C)"
"DwTn","Jours sans température minimale valide"
"S","Chutes de neige (cm)"
"DwS","Jours sans chutes de neige valide"
"S%N","Pourcentage normale (1981-2010) de chutes de neige"
"P","Précipitations totales (mm)"
"DwP","Jours sans hauteur totale de précipitations valide"
"P%N","Pourcentage normale (1981-2010) de précipitations"
"S_G","Neige au sol à la fin du mois (cm)"
"Pd","Nombre de jours avec 1,0 mm ou plus de précipitations"
"BS","Durée d'ensoleillement (heures)"
"DwBS","Jours sans insolation effective valide"
"BS%","Pourcentage normale (1981-2010) d'ensoleillement"
"HDD","Degrés jours sous 18 °C"
"CDD","Degrés jours plus 18 °C"
"Stn_No","Identificateur de la station climatique (les 3 premiers numéros correspondent au district climatique du bassin-versant, les 4 derniers caractère servent au triage alphabétique)."
"ND","Non disponible"

"Nom","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"BERTHIERVILLE","46,050","-73,183","QC","-9,2","0",ND,"6,0","0","-30,0","0","47,7","0",ND,"63,9","0",ND,"39,0","14","72,6","0",ND,"843,0","0,0","7010720"
"CHAMPLAIN","46,467","-72,333","QC","-11,6","0",ND,"6,0","0","-34,5","0","76,0","0",ND,"91,4","0",ND,"48,0","18","81,8","0",ND,"916,5","0,0","7011290"
"CHARLESBOURG PARC ORLEAN","46,867","-71,267","QC","-10,7","0",ND,"5,0","0","-28,5","0","87,5","0",ND,"109,7","0",ND,"68,0","16","","",ND,"888,8","0,0","7011309"
"COTEAU DU LAC","45,317","-74,167","QC","-8,4","0",ND,"7,0","0","-28,5","0","41,0","0",ND,"49,3","0",ND,"15,0","10","","",ND,"817,4","0,0","7011947"
"DESCHAMBAULT","46,667","-71,917","QC","-11,4","0","0,7","5,0","0","-30,0","0","67,0","0","132,0","84,0","0","109,0","33,0","17","","",ND,"911,7","0,0","7011982"
"DONNACONA 2","46,683","-71,733","QC","-11,2","0","1,1","6,0","0","-29,0","0","74,0","0","121,0","87,6","0","107,0","55,0","16","","",ND,"905,6","0,0","7012071"
"DUBERGER","46,817","-71,300","QC","-10,7","0",ND,"5,5","0","-27,0","0","77,5","0",ND,"98,2","0",ND,"68,0","16","","",ND,"889,3","0,0","7012232"
"DUCHESNAY","46,867","-71,650","QC","-12,6","0",ND,"4,0","0","-34,0","0","87,5","0",ND,"111,1","0",ND,"75,0","18","97,4","0",ND,"948,1","0,0","7012240"
"HEROUXVILLE","46,667","-72,600","QC","-12,8","0",ND,"4,0","0","-32,5","0","65,3","0",ND,"79,5","0",ND,"48,0","17","","",ND,"954,0","0,0","7013100"
"JOLIETTE VILLE","46,017","-73,433","QC","-11,1","15","0,4","4,5","15","-29,0","15","20,0","14",ND,"28,0","14",ND,"29,0","7","","",ND,"466,2","0,0","7013362"
"L'ASSOMPTION","45,809","-73,435","QC","-9,1","0",ND,"7,5","0","-32,0","0","60,0","0",ND,"76,9","0",ND,"23,0","14","96,7","0",ND,"839,4","0,0","7014160"
"LES CEDRES","45,300","-74,050","QC","-7,0","0",ND,"8,5","0","-26,0","0","43,0","0",ND,"53,6","0",ND,"2,0","12","","",ND,"774,2","0,0","7014290"
"LOUISEVILLE","46,267","-73,017","QC","-10,9","0","1,9","4,0","0","-32,0","0","41,0","0","88,0","52,4","0","77,0","35,0","15","","",ND,"895,3","0,0","7014332"
"MASCOUCHE","45,750","-73,600","QC","-9,1","0","1,7","8,0","0","-32,0","0","50,6","0","117,0","77,0","0","112,0","30,0","14","","",ND,"840,0","0,0","7014629"
"NOTRE DAME DE LA MERCI","46,233","-74,050","QC","-12,4","0",ND,"4,0","0","-37,0","0","91,0","0",ND,"108,6","0",ND,"57,0","19","","",ND,"942,7","0,0","7015665"
