"Environnement Canada"
"Valeurs mensuelles pour janvier - 1987"

"Légende"
"Nom","Nom de la station"
"Lat","Latitude (Nord + , degrés)"
"Long","Longitude (Ouest - , degrés)"
"Prov","Province"
"Tm","Température moyenne (°C)"
"DwTm","Jours sans température moyenne valide"
"D","Différence moyenne de température par rapport à la normale (1981-2010) (°C)"
"Tx","Température maximale (°C)"
"DwTx","Jours sans température maximale valide"
"Tn","Température minimale (°C)"
"DwTn","Jours sans température minimale valide"
"S","Chutes de neige (cm)"
"DwS","Jours sans chutes de neige valide"
"S%N","Pourcentage normale (1981-2010) de chutes de neige"
"P","Précipitations totales (mm)"
"DwP","Jours sans hauteur totale de précipitations valide"
"P%N","Pourcentage normale (1981-2010) de précipitations"
"S_G","Neige au sol à la fin du mois (cm)"
"Pd","Nombre de jours avec 1,0 mm ou plus de précipitations"
"BS","Durée d'ensoleillement (heures)"
"DwBS","Jours sans insolation effective valide"
"BS%","Pourcentage normale (1981-2010) d'ensoleillement"
"HDD","Degrés jours sous 18 °C"
"CDD","Degrés jours plus 18 °C"
"Stn_No","Identificateur de la station climatique (les 3 premiers numéros correspondent au district climatique du bassin-versant, les 4 derniers caractère servent au triage alphabétique)."
"ND","Non disponible"

"Nom","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"STE CATHERINE","46,850","-71,617","QC","-12,6","0",ND,"0,0","0","-34,0","0","4,8","5",ND,"4,8","5",ND,"62,0","3","","",ND,"948,5","0,0","7016932"
"ST CHARLES DE MANDEVILLE","46,350","-73,350","QC","-11,6","0","1,1","1,5","0","-35,0","0","55,4","0","106,0","55,4","0","78,0","60,0","8","","",ND,"916,6","0,0","7016960"
"STE CHRISTINE","46,817","-71,917","QC","-13,4","0",ND,"0,0","0","-36,5","0","61,3","0",ND,"61,3","0",ND,"92,0","7","","",ND,"973,9","0,0","7017000"
"ST COME","46,283","-73,750","QC","-12,5","0","1,0","1,0","0","-37,0","0","58,9","0","96,0","58,9","0","77,0","54,0","7","","",ND,"945,0","0,0","7017080"
"ST DONAT","46,317","-74,200","QC","-12,0","0","1,4","0,0","0","-35,0","0","48,7","0","70,0","48,7","0","51,0","70,0","9","","",ND,"929,6","0,0","7017100"
"ST JACQUES","45,950","-73,583","QC","-11,6","0",ND,"3,0","0","-33,0","0","64,0","0",ND,"64,0","0",ND,"93,0","9","","",ND,"916,8","0,0","7017380"
"ST JANVIER","45,733","-73,883","QC","-10,6","0",ND,"2,5","0","-32,5","0","59,0","0",ND,"59,0","0",ND,"32,0","13","","",ND,"885,2","0,0","7017386"
"ST JOSEPH DE MEKINAC","46,917","-72,683","QC","-13,7","0",ND,"0,0","0","-41,0","0","71,0","0",ND,"71,0","0",ND,"","9","","",ND,"982,4","0,0","7017422"
"ST JUSTIN","46,267","-73,100","QC","-11,4","0",ND,"1,0","0","-31,5","0","56,2","0",ND,"56,2","0",ND,"70,0","8","","",ND,"911,8","0,0","7017435"
"ST MATHIEU","46,583","-72,933","QC","-12,9","0",ND,"0,0","0","-37,5","0","60,4","0",ND,"60,4","0",ND,"63,0","7","85,4","0",ND,"957,3","0,0","7017555"
"ST NARCISSE","46,533","-72,433","QC","-11,7","0","1,0","0,0","0","-32,5","0","39,8","0","94,0","39,8","0","65,0","50,0","7","","",ND,"920,7","0,0","7017585"
"ST PAULIN","46,417","-73,017","QC","-11,5","0",ND,"1,5","0","-32,0","0","61,1","0",ND,"61,1","0",ND,"54,0","8","","",ND,"915,0","0,0","7017640"
"ST PLACIDE","45,550","-74,200","QC","-10,6","0",ND,"2,0","0","-32,0","0","36,4","0",ND,"36,4","0",ND,"34,0","9","","",ND,"887,2","0,0","7017657"
"STE THERESE OUEST","45,650","-73,883","QC","-10,0","0","0,9","2,0","0","-31,0","0","61,2","0","129,0","62,0","0","78,0","51,0","10","","",ND,"867,7","0,0","7017755"
"ST THOMAS DE CAXTON","46,367","-72,800","QC","-11,5","0",ND,"1,0","0","-34,0","0","35,5","0",ND,"35,5","0",ND,"55,0","9","","",ND,"913,8","0,0","7017757"
"ST ZENON","46,617","-73,867","QC","-13,0","0",ND,"-0,5","0","-37,0","0","35,5","0",ND,"35,5","0",ND,"50,0","9","","",ND,"961,5","0,0","7017786"
"STE FOY (PIE XII)","46,783","-71,317","QC","-11,3","0",ND,"0,0","0","-28,0","0","60,0","0",ND,"60,0","0",ND,"86,0","9","","",ND,"907,4","0,0","7017BFN"
"SHAWINIGAN","46,567","-72,750","QC","-11,0","0",ND,"1,0","0","-29,5","0","64,8","0",ND,"64,8","0",ND,"50,0","7","","",ND,"898,1","0,0","7018000"
"VILLENEUVE","46,867","-71,167","QC","-10,2","0",ND,"0,0","0","-26,0","0","60,0","0",ND,"60,0","0",ND,"36,0","10","","",ND,"873,5","0,0","7018762"
"DALHOUSIE STATION","45,300","-74,467","QC","-9,3","0",ND,"3,0","0","-29,5","0","50,2","0",ND,"50,2","0",ND,"28,0","13","","",ND,"847,7","0,0","701A9EC"
"TROIS RIVIERES AQUEDUC","46,383","-72,617","QC","-11,1","0","1,0","1,0","0","-33,0","0","52,6","0","90,0","52,6","0","63,0","42,0","10","","",ND,"900,9","0,0","701HE63"
"LAC AUX SABLES","46,867","-72,400","QC","-12,8","0","0,8","0,0","0","-34,0","0","52,4","0","93,0","52,4","0","69,0","87,0","7","","",ND,"955,8","0,0","701LEEH"
"ARTHABASKA","46,017","-71,950","QC","-10,7","0","0,1","2,0","0","-32,0","0","62,0","0","114,0","62,0","0","76,0","26,0","9","","",ND,"889,5","0,0","7020305"
"ASBESTOS","45,767","-71,950","QC","-12,1","12",ND,"2,0","11","-29,0","12","54,0","12",ND,"54,0","12",ND,"50,0","5","","",ND,"572,0","0,0","7020360"
"AUTEUIL","45,650","-73,733","QC","-9,9","0",ND,"1,0","0","-32,0","0","72,8","0",ND,"72,8","0",ND,"60,0","12","","",ND,"864,3","0,0","7020392"
"BEAUSEJOUR","46,667","-71,167","QC","-11,9","0","0,6","-1,0","0","-32,0","0","78,0","0","108,0","78,0","0","85,0","70,0","13","","",ND,"927,0","0,0","7020567"
"BECANCOUR","46,333","-72,433","QC","-11,4","0",ND,"1,0","0","-31,0","0","52,4","0",ND,"52,4","0",ND,"52,0","9","","",ND,"912,1","0,0","7020570"
"BISHOPTON","45,583","-71,567","QC","-11,5","0",ND,"1,5","0","-38,0","0","78,8","0",ND,"78,8","0",ND,"60,0","13","","",ND,"914,0","0,0","7020800"
"BONSECOURS","45,400","-72,267","QC","-11,0","0","0,0","1,5","0","-31,5","0","110,6","0","157,0","110,6","0","111,0","46,0","11","45,1","0","71,0","900,1","0,0","7020828"
"BROME","45,183","-72,567","QC","-11,1","0","-0,7","2,0","0","-37,0","0","114,1","0","166,0","114,1","0","116,0","48,0","15","","",ND,"902,8","0,0","7020840"
"BROMPTONVILLE","45,483","-71,950","QC","-11,1","0","-0,5","2,5","0","-34,5","0","65,0","0","132,0","65,0","0","89,0","19,0","14","","",ND,"902,8","0,0","7020860"
"BURY","45,517","-71,483","QC","-10,9","0",ND,"1,0","0","-32,0","0","104,8","0",ND,"104,8","0",ND,"45,0","14","","",ND,"897,1","0,0","7020885"
"CHARTIERVILLE","45,283","-71,200","QC","",,ND,"",,"",,"137,4","0",ND,"137,4","0",ND,"98,0","15","","",ND,"","","7021320"
"COATICOOK","45,150","-71,800","QC","-9,6","0","0,2","4,0","0","-30,0","0","94,9","0","162,0","94,9","0","117,0","44,0","12","","",ND,"856,0","0,0","7021840"
"DISRAELI","45,917","-71,317","QC","-11,6","0",ND,"0,0","0","-29,5","0","85,8","0",ND,"85,8","0",ND,"34,0","11","74,1","0",ND,"917,1","0,0","7022000"
"DRUMMONDVILLE","45,883","-72,483","QC","-10,2","0","-0,1","1,0","0","-30,0","0","76,6","0","129,0","76,6","0","89,0","55,0","9","","",ND,"875,4","0,0","7022160"
"DURHAM SUD","45,633","-72,350","QC","-10,4","0",ND,"2,0","0","-32,0","0","112,4","0",ND,"112,4","0",ND,"113,0","12","","",ND,"881,3","0,0","70222DR"
"EAST HEREFORD","45,083","-71,500","QC","-11,6","0",ND,"3,0","0","-35,0","0","118,4","0",ND,"118,4","0",ND,"45,0","14","","",ND,"919,1","0,0","7022300"
"FARNHAM","45,300","-72,900","QC","-9,5","0","0,5","1,5","0","-31,5","0","65,5","0","130,0","65,5","0","84,0","24,0","13","","",ND,"851,7","0,0","7022320"
"FLEURY","45,800","-73,000","QC","-11,1","0","-0,3","2,0","0","-32,0","0","73,7","0","165,0","73,7","0","100,0","56,0","11","","",ND,"902,0","0,0","7022375"
"FORTIERVILLE","46,483","-72,050","QC","-11,6","0","1,0","0,0","0","-32,0","0","65,5","0","116,0","65,5","0","86,0","30,0","11","","",ND,"918,2","0,0","7022494"
"GARTHBY","45,833","-71,383","QC","-11,5","0",ND,"2,0","0","-35,0","0","61,7","0",ND,"61,7","0",ND,"49,0","10","","",ND,"913,5","0,0","7022596"
"GEORGEVILLE","45,133","-72,233","QC","-11,2","0","-0,4","1,5","0","-35,5","0","135,8","0","175,0","136,6","0","132,0","58,0","18","","",ND,"903,9","0,0","7022720"
"GRANBY","45,383","-72,717","QC","-9,6","0","0,1","0,5","0","-32,0","0","82,1","0","126,0","82,1","0","84,0","50,0","11","","",ND,"856,9","0,0","7022800"
"HEMMINGFORD FOUR WINDS","45,067","-73,717","QC","-9,2","0","0,1","2,0","0","-34,5","0","95,0","0","224,0","95,0","0","162,0","66,0","11","","",ND,"843,0","0,0","7023075"
"HUNTINGDON","45,050","-74,167","QC","-9,3","0",ND,"3,5","0","-32,0","0","99,9","0",ND,"101,3","0",ND,"32,0","13","","",ND,"847,5","0,0","7023240"
"IBERVILLE","45,333","-73,250","QC","-9,0","0","0,7","1,0","0","-29,0","0","78,4","0","168,0","78,4","0","96,0","50,0","11","","",ND,"836,6","0,0","7023270"
"LAC MEGANTIC 2","45,600","-70,867","QC","-11,4","0","-0,2","1,0","0","-30,0","0","92,4","0","168,0","92,4","0","126,0","70,0","14","","",ND,"911,9","0,0","7023677"
"LAMBTON","45,833","-71,083","QC","-10,9","0",ND,"0,5","0","-28,0","0","102,6","0",ND,"102,6","0",ND,"76,0","13","","",ND,"896,5","0,0","7024000"
"LAPRAIRIE","45,383","-73,433","QC","-9,6","0",ND,"1,5","0","-34,0","0","84,4","0",ND,"84,4","0",ND,"44,0","12","","",ND,"856,6","0,0","7024100"
"LAURIERVILLE","46,333","-71,667","QC","-11,8","0","0,1","1,0","0","-30,0","0","66,7","0","111,0","66,7","0","77,0","86,0","12","","",ND,"922,9","0,0","7024250"
"LAUZON","46,817","-71,100","QC","-10,4","0","1,6","-0,5","0","-30,0","0","82,0","0","128,0","82,0","0","106,0","45,0","10","88,6","0","119,0","881,6","0,0","7024254"
"LENNOXVILLE","45,369","-71,824","QC","-10,0","0",ND,"3,0","0","-34,0","0","68,6","0",ND,"68,6","0",ND,"36,0","11","","",ND,"869,2","0,0","7024280"
"LINGWICK","45,633","-71,367","QC","",,ND,"",,"",,"123,4","0",ND,"123,8","0",ND,"70,0","14","","",ND,"","","7024320"
"MAGOG","45,267","-72,117","QC","-10,2","0","-0,1","2,5","0","-30,0","0","107,0","0","191,0","107,0","0","134,0","40,0","12","","",ND,"875,2","0,0","7024440"
"MANSEAU","46,333","-71,983","QC","-13,0","0",ND,"0,5","0","-37,0","0","57,2","0",ND,"57,2","0",ND,"45,0","10","","",ND,"960,5","0,0","7024615"
"MARIEVILLE","45,400","-73,133","QC","-9,9","0","0,4","1,5","0","-29,5","0","69,5","0","153,0","69,5","0","97,0","31,0","10","","",ND,"864,1","0,0","7024627"
"MILAN","45,583","-71,117","QC","-11,9","0","-0,3","0,5","0","-31,5","0","143,4","0","187,0","143,4","0","143,0","23,0","14","","",ND,"925,4","0,0","7024920"
"MONT MEGANTIC","45,450","-71,150","QC","-14,9","0",ND,"-4,0","0","-30,0","0","165,3","0",ND,"165,3","0",ND,"137,0","14","","",ND,"1018,5","0,0","7025212"
"MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","45,467","-73,750","QC","-9,0","0","0,7","1,1","0","-26,9","0","68,0","0","137,0","60,7","0","79,0","27,0","9","88,7","0","88,0","837,1","0,0","7025250"
"MONTREAL JAR BOT","45,567","-73,550","QC","-8,8","0",ND,"2,0","0","-29,0","0","81,6","0",ND,"81,6","0",ND,"57,0","10","","",ND,"829,3","0,0","7025257"
"MONTREAL LAFONTAINE","45,517","-73,567","QC","-7,6","0",ND,"2,0","0","-24,0","0","84,4","0",ND,"85,2","0",ND,"7,0","9","","",ND,"794,5","0,0","7025267"
"MONTREAL MCGILL","45,500","-73,583","QC","-7,2","0",ND,"2,0","0","-24,0","0","59,4","0",ND,"59,4","0",ND,"","7","83,7","1",ND,"781,6","0,0","7025280"
"NICOLET","46,200","-72,617","QC","-11,1","0","1,0","1,0","0","-29,5","0","56,8","0","118,0","56,8","0","96,0","10,0","9","86,0","0","102,0","903,0","0,0","7025440"
"NOTRE DAME DES BOIS","45,400","-71,083","QC","-11,2","0","0,4","2,1","0","-29,0","0","140,0","0","157,0","140,0","0","126,0","43,0","18","","",ND,"906,2","0,0","7025670"
"ORMSTOWN","45,117","-74,050","QC","-9,0","0","0,3","3,0","0","-31,5","0","73,0","0","178,0","73,0","0","108,0","24,0","14","","",ND,"837,7","0,0","7025745"
"PHILIPSBURG","45,033","-73,083","QC","-8,4","0","0,2","2,0","0","-29,0","0","88,3","0","189,0","90,3","0","123,0","41,0","12","","",ND,"817,8","0,0","7026040"
"PIERREVILLE","46,083","-72,833","QC","-10,9","0","0,6","2,0","0","-30,5","0","60,2","0","129,0","60,2","0","81,0","55,0","11","","",ND,"896,1","0,0","7026043"
"POINTE DU MOULIN","45,350","-73,917","QC","-8,9","0",ND,"1,0","0","-28,0","0","89,8","0",ND,"89,8","0",ND,"60,0","12","","",ND,"832,9","0,0","702607F"
"PRINCEVILLE","46,150","-71,917","QC","-11,3","0",ND,"1,0","0","-32,0","0","73,8","0",ND,"73,8","0",ND,"112,0","12","80,9","0",ND,"907,9","0,0","7026250"
"RICHMOND","45,633","-72,133","QC","-10,4","0",ND,"2,0","0","-32,0","0","92,0","0",ND,"92,0","0",ND,"62,0","11","","",ND,"881,5","0,0","7026465"
"RIVIERE DES PRAIRIES","45,700","-73,500","QC","-10,8","0","-0,5","1,5","0","-34,0","0","80,0","0","196,0","80,0","0","117,0","55,0","12","","",ND,"892,8","0,0","7026612"
"SABREVOIS","45,217","-73,200","QC","-10,0","0","-0,2","1,5","0","-32,0","0","62,0","0","152,0","62,0","0","98,0","44,0","9","","",ND,"867,1","0,0","7026734"
"ST AMABLE","45,667","-73,300","QC","-10,6","0",ND,"1,5","0","-31,0","0","92,6","0",ND,"92,6","0",ND,"100,0","12","","",ND,"885,3","0,0","7026818"
"ST ANICET","45,133","-74,350","QC","-8,8","0","0,4","2,5","0","-31,0","0","73,0","0","177,0","73,0","0","106,0","73,0","12","","",ND,"831,5","0,0","7026836"
"STE ANNE DE BELLEVUE","45,433","-73,933","QC","-8,8","0",ND,"1,5","0","-28,5","0","69,5","0",ND,"69,5","0",ND,"65,0","11","89,0","0",ND,"830,4","0,0","7026839"
"ST BENOIT LABRE","46,050","-70,800","QC","-11,9","0",ND,"0,5","0","-30,5","0","78,0","0",ND,"78,0","0",ND,"80,0","12","","",ND,"925,5","0,0","7026915"
"ST BERNARD DE LACOLLE","45,083","-73,383","QC","-9,8","0","-1,4","1,0","0","-32,5","0","124,0","0","326,0","124,0","0","239,0","55,0","17","","",ND,"862,0","0,0","7026916"
"STE CLOTHILDE CDA","45,167","-73,683","QC","-8,9","0",ND,"1,5","0","-33,5","0","100,4","0",ND,"102,6","0",ND,"44,0","15","80,9","0",ND,"833,7","0,0","7027040"
"ST COME DE LINIERE","46,050","-70,517","QC","-12,4","0","-0,3","2,0","0","-34,0","0","45,0","0","98,0","45,0","0","68,0","38,0","9","","",ND,"941,9","0,0","7027083"
"STE CROIX","46,617","-71,783","QC","-11,8","0",ND,"0,0","0","-35,0","0","52,8","0",ND,"52,8","0",ND,"44,0","12","","",ND,"924,5","0,0","7027088"
"STE DOROTHEE","45,517","-73,783","QC","-9,5","0",ND,"1,5","0","-29,0","0","73,6","0",ND,"73,6","0",ND,"50,0","12","","",ND,"852,6","0,0","7027110"
"ST EPHREM","46,067","-70,967","QC","-12,2","0","0,0","0,5","0","-31,0","0","84,6","0","139,0","84,6","0","107,0","60,0","11","","",ND,"937,2","0,0","7027200"
"ST FERDINAND","46,100","-71,583","QC","-11,4","0","0,8","1,0","0","-32,0","0","75,5","0","112,0","75,5","0","76,0","34,0","13","","",ND,"912,7","0,0","7027248"
"ST FLAVIEN","46,483","-71,567","QC","-12,6","0","0,0","0,5","0","-33,0","0","49,3","0","78,0","49,3","0","55,0","54,0","10","","",ND,"949,9","0,0","7027259"
"ST FORTUNAT","45,967","-71,600","QC","-11,8","0",ND,"-1,0","0","-28,5","0","119,6","0",ND,"119,6","0",ND,"100,0","13","","",ND,"922,3","0,0","7027264"
"ST GEDEON","45,867","-70,617","QC","-13,1","0",ND,"2,5","0","-37,0","0","62,6","0",ND,"62,6","0",ND,"31,0","12","","",ND,"964,0","0,0","7027277"
"STE GENEVIEVE","45,500","-73,850","QC","-9,4","0","0,8","1,0","0","-28,0","0","74,4","0","160,0","74,4","0","97,0","53,0","13","","",ND,"848,5","0,0","7027280"
"ST GEORGES","46,150","-70,700","QC","-12,5","0","-0,5","1,0","0","-36,5","0","49,6","0","103,0","49,6","0","75,0","34,0","11","","",ND,"945,2","0,0","7027283"
"ST GUILLAUME","45,883","-72,767","QC","-11,2","0","-0,1","2,0","0","-33,0","0","52,4","0","110,0","52,4","0","81,0","45,0","9","","",ND,"906,2","0,0","7027302"
"ST HILAIRE DORSET","45,867","-70,867","QC","-11,6","0",ND,"-0,5","0","-29,0","0","56,9","0",ND,"56,9","0",ND,"50,0","7","","",ND,"918,0","0,0","7027309"
"MONTREAL/ST-HUBERT A","45,517","-73,417","QC","-9,8","0","0,5","1,3","0","-29,4","0","68,8","0","132,0","64,0","0","84,0","53,0","11","","",ND,"863,0","0,0","7027320"
"ST HYACINTHE 2","45,567","-72,917","QC","-10,2","0","0,2","1,5","0","-30,5","0","93,9","0","206,0","93,9","0","123,0","63,0","16","46,1","0","67,0","873,5","0,0","7027361"
"ST LUDGER","45,750","-70,683","QC","-11,4","0","-0,1","1,0","0","-31,5","0","63,7","0","101,0","63,7","0","75,0","30,0","9","65,7","0","92,0","912,7","0,0","7027516"
"STE MADELEINE","45,617","-73,133","QC","-10,8","0","-0,6","1,5","0","-32,0","0","72,2","0","168,0","72,2","0","102,0","40,0","10","","",ND,"893,0","0,0","7027517"
"ST MALO D AUCKLAND","45,200","-71,500","QC","-11,1","0","-0,2","-0,5","0","-27,5","0","195,0","0","237,0","195,0","0","193,0","28,0","18","","",ND,"903,5","0,0","7027520"
