"Environnement Canada"
"Valeurs mensuelles pour janvier - 1995"

"Légende"
"Nom","Nom de la station"
"Lat","Latitude (Nord + , degrés)"
"Long","Longitude (Ouest - , degrés)"
"Prov","Province"
"Tm","Température moyenne (°C)"
"DwTm","Jours sans température moyenne valide"
"D","Différence moyenne de température par rapport à la normale (1981-2010) (°C)"
"Tx","Température maximale (°C)"
"DwTx","Jours sans température maximale valide"
"Tn","Température minimale (°C)"
"DwTn","Jours sans température minimale valide"
"S","Chutes de neige (cm)"
"DwS","Jours sans chutes de neige valide"
"S%N","Pourcentage normale (1981-2010) de chutes de neige"
"P","Précipitations totales (mm)"
"DwP","Jours sans hauteur totale de précipitations valide"
"P%N","Pourcentage normale (1981-2010) de précipitations"
"S_G","Neige au sol à la fin du mois (cm)"
"Pd","Nombre de jours avec 1,0 mm ou plus de précipitations"
"BS","Durée d'ensoleillement (heures)"
"DwBS","Jours sans insolation effective valide"
"BS%","Pourcentage normale (1981-2010) d'ensoleillement"
"HDD","Degrés jours sous 18 °C"
"CDD","Degrés jours plus 18 °C"
"Stn_No","Identificateur de la station climatique (les 3 premiers numéros correspondent au district climatique du bassin-versant, les 4 derniers caractère servent au triage alphabétique)."
"ND","Non disponible"

"Nom","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"STE ANNE DE LA PERADE","46,583","-72,233","QC","-8,4","0","4,4","7,0","0","-37,0","0","54,6","0","87,0","104,4","0","128,0","12,0","17","","",ND,"817,9","0,0","7016840"
"STE BEATRIX","46,200","-73,600","QC","-8,9","0","4,0","8,5","0","-41,0","0","51,2","0","97,0","106,0","0","141,0","36,0","13","51,9","0","64,0","833,0","0,0","7016902"
"ST CHARLES DE MANDEVILLE","46,350","-73,350","QC","",,"","",,"",,"46,8","0","90,0","95,8","0","135,0","29,0","16","","",ND,"","","7016960"
"ST COME","46,283","-73,750","QC","-9,3","0","4,3","8,5","0","-40,0","0","53,6","0","87,0","90,4","0","119,0","30,0","12","","",ND,"845,5","0,0","7017080"
"ST DONAT","46,317","-74,200","QC","-8,5","0","4,9","11,0","0","-38,0","0","76,7","0","110,0","146,9","0","154,0","28,0","15","","",ND,"822,3","0,0","7017100"
"ST JACQUES","45,950","-73,583","QC","-7,5","0",ND,"7,0","0","-35,0","0","32,0","0",ND,"104,0","1",ND,"10,0","9","","",ND,"790,0","0,0","7017380"
"ST JANVIER","45,733","-73,883","QC","",,ND,"",,"",,"49,9","0",ND,"126,0","0",ND,"12,0","12","","",ND,"","","7017386"
"ST NARCISSE","46,533","-72,433","QC","-8,1","1","4,6","9,0","1","-34,0","0","41,8","0","99,0","73,0","0","119,0","26,0","12","","",ND,"783,0","0,0","7017585"
"STE THERESE OUEST","45,650","-73,883","QC","-7,0","0","3,9","9,5","0","-30,5","0","47,8","0","101,0","97,8","2",ND,"10,0","12","","",ND,"775,2","0,0","7017755"
"STE FOY (PIE XII)","46,783","-71,317","QC","-8,1","0",ND,"8,0","0","-32,0","0","101,0","0",ND,"138,0","0",ND,"53,0","18","","",ND,"809,4","0,0","7017BFN"
"SHAWINIGAN","46,567","-72,750","QC","-8,3","0",ND,"10,0","0","-31,5","0","40,2","0",ND,"70,2","0",ND,"38,0","10","","",ND,"816,7","0,0","7018000"
"TROIS-RIVIERES","46,354","-72,516","QC","-7,1","0",ND,"8,2","0","-29,1","0","",,ND,"102,9","1",ND,"","17","",,ND,"779,0","0,0","7018562"
"VALCARTIER","46,900","-71,500","QC","-10,5","0",ND,"6,2","0","-39,9","0","",,ND,"166,0","2",ND,"","18","",,ND,"883,2","0,0","7018572"
"BEAUCEVILLE","46,205","-70,785","QC","-8,3","0",ND,"15,7","0","-38,9","0","",,ND,"149,6","0",ND,"","20","",,ND,"815,4","0,0","7018754"
"VILLEROY (STE-FRANCOISE)","46,304","-72,061","QC","-9,4","0",ND,"14,1","0","-41,5","0","",,ND,"190,8","3",ND,"","17","",,ND,"848,0","0,0","7018766"
"TROIS RIVIERES AQUEDUC","46,383","-72,617","QC","-7,8","0","4,3","10,0","0","-34,0","0","67,2","0","115,0","139,9","0","169,0","26,0","14","","",ND,"799,4","0,0","701HE63"
"LAC AUX SABLES","46,867","-72,400","QC","-9,4","0","4,2","6,5","0","-36,5","0","60,0","0","107,0","101,0","0","134,0","48,0","13","","",ND,"850,3","0,0","701LEEH"
"ARTHABASKA","46,017","-71,950","QC","-6,9","0","3,9","15,0","0","-36,0","0","59,8","0","110,0","122,8","0","150,0","6,0","18","","",ND,"771,5","0,0","7020305"
"AUTEUIL","45,650","-73,733","QC","-7,4","0",ND,"9,5","0","-30,0","0","55,2","0",ND,"51,4","5",ND,"20,0","8","","",ND,"786,2","0,0","7020392"
"BEAUSEJOUR","46,667","-71,167","QC","-8,6","0","3,9","11,0","0","-37,0","0","98,2","0","135,0","112,1","0","122,0","45,0","21","","",ND,"825,5","0,0","7020567"
"BISHOPTON","45,583","-71,567","QC","-6,1","0",ND,"15,5","0","-37,0","0","72,0","0",ND,"129,9","0",ND,"5,0","19","","",ND,"745,7","0,0","7020800"
"BONSECOURS","45,400","-72,267","QC","-5,4","0","5,6","16,0","0","-28,5","0","63,6","0","91,0","129,2","0","130,0","7,0","17","52,4","0","82,0","726,7","0,0","7020828"
"BROME","45,183","-72,567","QC","-4,8","0","5,6","18,5","0","-33,0","0","48,0","0","70,0","99,7","0","102,0","3,0","20","","",ND,"706,6","0,0","7020840"
"BROMPTONVILLE","45,483","-71,950","QC","-5,6","0","5,0","16,0","0","-36,5","0","58,0","0","118,0","113,0","0","154,0","6,0","16","","",ND,"732,7","0,0","7020860"
"COATICOOK","45,150","-71,800","QC","-5,3","0","4,6","17,0","0","-32,0","0","60,0","0","102,0","92,6","0","114,0","10,0","20","","",ND,"721,0","0,0","7021840"
"DANVILLE","45,817","-71,983","QC","-6,1","0",ND,"15,0","0","-32,0","0","31,5","5",ND,"44,7","7",ND,"","9","","",ND,"747,8","0,0","7021954"
"DRUMMONDVILLE","45,883","-72,483","QC","-6,6","0","3,6","16,0","0","-38,0","0","67,0","0","112,0","132,6","0","155,0","5,0","19","","",ND,"762,4","0,0","7022160"
"FARNHAM","45,300","-72,900","QC","-5,2","0","4,8","16,5","0","-29,5","0","48,8","0","97,0","120,6","0","155,0","2,0","15","","",ND,"719,7","0,0","7022320"
"FLEURY","45,800","-73,000","QC","-6,7","0","4,1","13,0","0","-38,5","0","50,0","0","112,0","123,4","0","167,0","0,0","17","","",ND,"765,7","0,0","7022375"
"FORTIERVILLE","46,483","-72,050","QC","-8,6","0","4,0","13,0","0","-41,0","0","83,0","0","148,0","110,6","1",ND,"20,0","18","","",ND,"823,8","0,0","7022494"
"FRELIGHSBURG","45,050","-72,862","QC","-4,3","0",ND,"18,4","0","-27,7","0","",,ND,"75,0","2",ND,"","19","",,ND,"691,6","0,0","7022579"
"GEORGEVILLE","45,133","-72,233","QC","",,"","",,"",,"59,0","0","76,0","113,0","0","109,0","2,0","20","","",ND,"","","7022720"
"GRANBY","45,383","-72,717","QC","-5,0","0","4,8","17,5","0","-27,5","0","58,0","0","89,0","131,1","0","135,0","4,0","17","","",ND,"712,5","0,0","7022800"
"HEMMINGFORD FOUR WINDS","45,067","-73,717","QC","-5,7","0","3,6","15,5","0","-35,5","0","43,6","0","103,0","98,2","0","167,0","4,0","15","","",ND,"735,3","0,0","7023075"
"HUNTINGDON","45,050","-74,167","QC","",,ND,"",,"",,"36,6","0",ND,"83,3","0",ND,"5,0","14","","",ND,"","","7023240"
"IBERVILLE","45,333","-73,250","QC","-5,9","0","3,8","15,5","0","-31,0","0","37,2","0","80,0","130,4","0","160,0","3,0","13","","",ND,"740,1","0,0","7023270"
"VARENNES","45,723","-73,377","QC","-6,9","1",ND,"10,9","0","-33,3","1","",,ND,"",,ND,"","","",,ND,"747,1","0,0","702327X"
"LAC MEGANTIC 2","45,600","-70,867","QC","-6,5","0","4,7","17,0","0","-38,0","0","53,6","0","97,0","81,8","0","112,0","2,0","13","","",ND,"759,3","0,0","7023677"
"LAPRAIRIE","45,383","-73,433","QC","",,ND,"",,"",,"39,8","0",ND,"113,0","0",ND,"0,0","15","","",ND,"","","7024100"
"LA PROVIDENCE","45,617","-72,950","QC","","",ND,"","","","","","",ND,"","",ND,"","","60,2","0",ND,"","","7024102"
"LAURIERVILLE","46,333","-71,667","QC","-8,6","0","3,3","14,0","0","-36,0","0","90,8","0","151,0","139,0","3",ND,"16,0","15","","",ND,"823,5","0,0","7024250"
"LAUZON","46,817","-71,100","QC","-8,8","0","3,2","10,0","0","-37,5","0","73,0","0","114,0","96,4","0","124,0","","14","55,7","0","75,0","830,9","0,0","7024254"
"LENNOXVILLE","45,369","-71,824","QC","-5,3","0",ND,"17,0","0","-34,5","0","42,2","0",ND,"74,0","1",ND,"4,0","11","","",ND,"722,1","0,0","7024280"
"LINGWICK","45,633","-71,367","QC","",,ND,"",,"",,"63,4","0",ND,"115,6","0",ND,"5,0","15","","",ND,"","","7024320"
"MAGOG","45,267","-72,117","QC","-5,0","0","5,1","17,0","0","-32,0","0","56,7","0","101,0","110,9","0","139,0","5,0","16","","",ND,"712,7","0,0","7024440"
"MARIEVILLE","45,400","-73,133","QC","-6,2","0","4,0","16,0","0","-30,0","0","60,0","0","132,0","117,8","0","164,0","0,0","18","","",ND,"749,7","0,0","7024627"
"MCTAVISH","45,505","-73,579","QC","-5,6","0",ND,"12,7","0","-25,0","0","",,ND,"127,6","0",ND,"","19","",,ND,"732,4","0,0","7024745"
"MILAN","45,583","-71,117","QC","-6,6","0","4,9","16,0","0","-36,0","0","73,5","0","96,0","112,5","0","112,0","9,0","20","","",ND,"763,8","0,0","7024920"
"MONT-ORFORD","45,312","-72,241","QC","-8,4","0",ND,"11,0","0","-27,6","0","",,ND,"128,1","1",ND,"","22","",,ND,"817,3","0,0","7025229"
"MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","45,467","-73,750","QC","-6,6","5","3,1","10,9","5","-23,8","5","55,9","0","113,0","114,1","0","148,0","4,0","14","71,6","0","71,0","640,3","0,0","7025250"
"MONTREAL-EST","45,635","-73,553","QC","-6,3","0",ND,"12,7","0","-27,2","0","",,ND,"",,ND,"","","0,0","0",ND,"754,8","0,0","7025252"
"NICOLET","46,200","-72,617","QC","-8,2","0","3,9","10,0","0","-36,0","0","49,0","0","102,0","39,0","4",ND,"4,0","8","51,4",".54166666666666666666666666666666666667",ND,"811,5","0,0","7025440"
"NICOLET","46,226","-72,657","QC","-7,7","0",ND,"11,4","0","-34,0","0","",,ND,"119,1","0",ND,"","18","",,ND,"796,0","0,0","7025442"
"NOTRE DAME DES BOIS","45,400","-71,083","QC","",,"","",,"",,"99,0","0","111,0","148,8","0","134,0","9,0","21","","",ND,"","","7025670"
"ORMSTOWN","45,117","-74,050","QC","-5,8","0","3,5","17,5","0","-30,0","0","51,0","0","125,0","102,0","0","151,0","5,0","15","","",ND,"738,5","0,0","7025745"
"PHILIPSBURG","45,033","-73,083","QC","-4,5","0","4,1","18,0","0","-32,5","0","34,8","0","75,0","85,0","0","116,0","3,0","14","","",ND,"698,4","0,0","7026040"
"PIERREVILLE","46,083","-72,833","QC","-7,2","0","4,2","11,5","0","-34,5","0","45,0","0","97,0","112,0","0","151,0","5,0","17","","",ND,"782,0","0,0","7026043"
"RICHMOND","45,633","-72,133","QC","-5,9","0",ND,"15,5","0","-37,0","0","61,0","0",ND,"116,8","0",ND,"6,0","16","","",ND,"739,7","0,0","7026465"
"RIVIERE DES PRAIRIES","45,700","-73,500","QC","-7,1","0","3,2","10,5","0","-30,0","0","38,2","0","94,0","98,0","0","143,0","","11","","",ND,"777,7","0,0","7026612"
"SABREVOIS","45,217","-73,200","QC","",,"","",,"",,"44,0","0","108,0","100,4","0","159,0","3,0","15","","",ND,"","","7026734"
"ST AMABLE","45,667","-73,300","QC","-7,0","0",ND,"15,0","0","-30,5","0","51,2","0",ND,"89,8","2",ND,"12,0","11","","",ND,"774,3","0,0","7026818"
"ST ANICET","45,133","-74,350","QC","-5,2","0","4,0","15,5","0","-25,0","0","46,3","0","113,0","89,8","0","130,0","10,0","15","","",ND,"719,5","0,0","7026836"
"STE-CLOTHILDE","45,167","-73,679","QC","-5,8","1",ND,"14,8","0","-35,2","1","",,ND,"130,0","2",ND,"","18","",,ND,"714,6","0,0","7027039"
"ST COME DE LINIERE","46,050","-70,517","QC","-7,6","0","4,5","19,0","0","-41,0","0","48,8","0","106,0","98,8","0","150,0","4,0","18","","",ND,"794,8","0,0","7027083"
"STE DOROTHEE","45,517","-73,783","QC","-6,3","0",ND,"12,0","0","-26,0","0","42,5","0",ND,"110,3","0",ND,"5,0","14","","",ND,"751,8","0,0","7027110"
"ST EPHREM","46,067","-70,967","QC","-8,1","0","4,1","15,0","0","-39,5","0","53,5","0","88,0","109,5","0","138,0","6,0","14","","",ND,"809,6","0,0","7027200"
"ST FERDINAND","46,100","-71,583","QC","-8,1","0","4,1","13,5","0","-36,0","0","79,5","0","118,0","136,9","0","138,0","7,0","16","","",ND,"808,6","0,0","7027248"
"ST FLAVIEN","46,483","-71,567","QC","-8,8","0","3,9","13,5","0","-38,0","0","89,4","0","142,0","141,5","0","157,0","25,0","18","","",ND,"832,0","0,0","7027259"
"STE GENEVIEVE","45,500","-73,850","QC","",,"","",,"",,"54,6","0","117,0","118,4","0","154,0","7,0","15","","",ND,"","","7027280"
"ST GEORGES","46,150","-70,700","QC","-8,0","0","4,0","16,0","0","-40,0","0","57,4","0","119,0","107,6","0","162,0","2,0","17","","",ND,"807,2","0,0","7027283"
"ST GUILLAUME","45,883","-72,767","QC","-7,2","0","4,0","10,0","0","-37,0","0","30,0","0","63,0","84,0","0","129,0","3,0","12","","",ND,"781,1","0,0","7027302"
"MONTREAL/ST-HUBERT A","45,517","-73,417","QC","-6,1","1","4,2","13,9","0","-27,7","1","42,8","0","82,0","113,6","0","150,0","5,0","15","70,1","0","73,0","723,5","0,0","7027320"
"ST HYACINTHE 2","45,567","-72,917","QC","-6,0","0","4,4","13,5","0","-30,0","0","32,6","0","71,0","123,8","0","162,0","0,0","12","","",ND,"743,2","0,0","7027361"
"ST LUDGER","45,750","-70,683","QC","-7,0","0","4,4","18,0","0","-38,0","0","71,3","0","113,0","107,9","0","128,0","10,0","17","46,8","0","65,0","774,6","0,0","7027516"
"STE MADELEINE","45,617","-73,133","QC","-6,3","0","3,9","16,0","0","-31,0","0","42,0","0","98,0","111,8","0","158,0","3,0","16","","",ND,"752,3","0,0","7027517"
"ST MALO D AUCKLAND","45,200","-71,500","QC","-6,6","0","4,4","15,0","0","-29,5","0","88,2","0","107,0","113,8","0","112,0","12,0","23","","",ND,"761,4","0,0","7027520"
"STE MARTINE","45,217","-73,850","QC","-5,9","0","3,7","14,0","0","-30,5","0","46,4","0","104,0","70,8","2",ND,"4,0","13","","",ND,"742,1","0,0","7027540"
"ST NAZAIRE","45,733","-72,617","QC","-6,5","0","4,5","13,5","0","-36,0","0","43,6","0","82,0","101,1","0","127,0","2,0","14","","",ND,"759,6","0,0","7027588"
"ST PIERRE DE BROUGHTON","46,250","-71,217","QC","-7,9","0","4,6","15,0","0","-35,0","0","80,7","0","141,0","141,2","0","182,0","6,0","19","","",ND,"804,4","0,0","7027656"
"ST PROSPER","46,217","-70,500","QC","-8,5","0","4,4","14,5","0","-41,5","0","46,3","0","84,0","97,0","0","130,0","14,0","13","","",ND,"820,1","0,0","7027660"
"ST SEBASTIEN","45,767","-70,950","QC","-7,3","0","4,5","17,0","0","-36,0","0","74,0","0","113,0","116,6","0","136,0","12,0","20","","",ND,"784,3","0,0","7027725"
"ST SEVERIN","46,333","-71,050","QC","",,"","",,"",,"71,0","0","105,0","109,0","0","123,0","38,0","18","","",ND,"","","7027733"
"ST THEOPHILE","45,933","-70,483","QC","-4,7","13","7,0","17,5","11","-23,0","12","23,8","10",ND,"58,1","11",ND,"5,0","10","","",ND,"408,3","0,0","7027750"
"ST WENCESLAS","46,167","-72,333","QC","-8,1","0","4,1","13,0","0","-40,0","0","52,0","0","129,0","109,0","0","193,0","10,0","12","","",ND,"808,2","0,0","7027783"
"SAWYERVILLE NORD","45,367","-71,533","QC","-5,1","0","5,1","17,0","0","-30,5","0","61,8","0","85,0","107,9","0","107,0","6,0","18","49,5","0","74,0","715,8","0,0","7027802"
"SCOTT","46,500","-71,083","QC","-8,6","0","3,6","15,0","0","-35,5","0","99,5","0","167,0","128,9","0","155,0","12,0","19","","",ND,"825,1","0,0","7027840"
"SHERBROOKE A","45,433","-71,683","QC","-5,0","10",ND,"16,8","7","-33,5","6","",,ND,"73,5","15",ND,"","12","71,7","0",ND,"482,4","0,0","7028124"
"SOREL","46,033","-73,117","QC","-6,6","0","4,1","12,5","0","-26,5","0","37,2","0","76,0","94,6","0","129,0","5,0","12","","",ND,"763,0","0,0","7028200"
"SUTTON","45,067","-72,683","QC","-4,7","0","4,6","17,5","0","-29,5","0","49,8","0","79,0","99,6","0","108,0","5,0","15","71,2","0","89,0","703,2","0,0","7028292"
"THETFORD MINES","46,100","-71,350","QC","-7,4","0","4,2","14,0","0","-31,0","0","84,0","0","102,0","136,2","0","126,0","33,0","22","34,7","0","46,0","786,5","0,0","7028441"
"VALLEE JONCTION","46,383","-70,933","QC","-7,9","0","4,1","13,0","0","-39,0","0","49,2","0","122,0","96,4","0","170,0","20,0","14","","",ND,"802,2","0,0","7028676"
"VALLEYFIELD","45,283","-74,100","QC","-6,2","0","3,4","13,5","0","-25,5","0","58,0","0","115,0","93,8","0","125,0","5,0","14","","",ND,"750,0","0,0","7028680"
"VERCHERES","45,767","-73,367","QC","-6,2","0","3,9","11,5","0","-28,0","0","54,2","0","114,0","106,6","0","145,0","5,0","16","","",ND,"749,1","0,0","7028700"
"WOBURN","45,383","-70,867","QC","-5,8","0",ND,"16,0","0","-38,0","0","40,0","0",ND,"42,5","3",ND,"8,0","13","","",ND,"738,0","0,0","7028946"
"STE-ANNE-DE-BELLEVUE 1","45,427","-73,929","QC","-6,6","0",ND,"10,3","0","-26,6","0","",,ND,"129,7","1",ND,"","19","",,ND,"761,7","0,0","702FHL8"
"ST-ANICET 1","45,121","-74,289","QC","-6,2","0",ND,"16,6","0","-28,8","0","",,ND,"96,0","1",ND,"","17","",,ND,"751,3","0,0","702FQLF"
"ST CAMILLE WOLFE","45,667","-71,733","QC","-6,8","0","4,9","16,5","0","-37,0","0","56,0","0","108,0","107,6","0","138,0","2,0","20","","",ND,"768,9","0,0","702FR30"
"L'ACADIE","45,294","-73,349","QC","-5,7","0",ND,"14,3","0","-28,8","0","",,ND,"125,8","0",ND,"","18","",,ND,"734,3","0,0","702LED4"
"ANGERS","45,550","-75,550","QC","-7,9","0","3,8","10,0","0","-35,0","0","42,0","0","83,0","99,2","0","138,0","15,0","16","","",ND,"801,6","0,0","7030170"
"ARUNDEL","45,950","-74,617","QC","-7,2","0","4,6","10,5","0","-38,0","0","64,4","0","119,0","125,4","0","153,0","4,0","15","","",ND,"779,9","0,0","7030310"
"CHARTERIS","45,683","-76,433","QC","-7,8","0",ND,"9,0","0","-32,0","0","33,2","0",ND,"28,2","10",ND,"4,0","7","","",ND,"799,7","0,0","7031315"
"CHELSEA","45,517","-75,783","QC","-6,7","0","4,3","9,0","0","-30,0","0","43,6","0","91,0","117,9","0","167,0","25,0","16","","",ND,"765,4","0,0","7031360"
"CHENEVILLE","45,900","-75,083","QC","-7,4","0","5,1","11,5","0","-34,5","0","45,0","0","89,0","103,2","0","142,0","14,0","15","","",ND,"787,8","0,0","7031375"
"CHUTE ST PHILIPPE","46,650","-75,250","QC","-9,7","13",ND,"12,0","8","-38,0","10","40,0","0",ND,"112,0","0",ND,"18,0","13","","",ND,"499,2","0,0","7031636"
"LACHUTE","45,650","-74,333","QC","-6,3","0","4,4","10,0","0","-28,0","0","61,5","0","110,0","114,0","0","125,0","13,0","14","","",ND,"753,3","0,0","7033650"
"LA MACAZA","46,367","-74,767","QC","-8,0","0","5,2","11,0","0","-40,0","0","50,8","0","101,0","119,0","0","173,0","5,0","15","","",ND,"807,0","0,0","7033939"
"LUSKVILLE","45,533","-76,050","QC","-7,2","0","4,1","11,0","0","-34,0","0","65,8","0","123,0","115,1","0","153,0","2,0","18","","",ND,"779,8","0,0","7034365"
"MANIWAKI UA","46,302","-76,006","QC","","",ND,"","","","","","",ND,"","",ND,"","","71,9","0",ND,"","","7034480"
"MANIWAKI AIRPORT","46,275","-75,992","QC","-8,4","1",ND,"10,8","0","-31,0","1","",,ND,"149,0","0",ND,"","16","",,ND,"792,6","0,0","7034482"
"MONTEBELLO (SEDBERGH)","45,700","-74,933","QC","",,"","",,"",,"79,9","0","131,0","128,2","0","140,0","9,0","18","","",ND,"","","7035110"
"MONT LAURIER","46,567","-75,550","QC","-9,0","0","4,3","12,0","0","-38,0","0","68,4","0","132,0","134,2","0","196,0","3,0","16","","",ND,"835,8","0,0","7035160"
"MONTREAL/MIRABEL INT'L A","45,667","-74,033","QC","-7,8","0","3,8","9,0","0","-29,6","0","58,4","0","105,0","129,7","0","148,0","8,0","15","77,2","0","67,0","798,7","0,0","7035290"
"NOMININGUE","46,400","-75,083","QC","-8,6","0","4,8","10,5","0","-38,5","0","46,4","0","77,0","108,5","0","135,0","8,0","14","","",ND,"824,1","0,0","7035520"
"NOTRE DAME DE LA PAIX","45,800","-74,983","QC","-7,7","0","4,2","11,0","0","-36,0","0","30,5","7",ND,"53,7","9",ND,"","6","","",ND,"796,0","0,0","7035666"
"OTTER LAKE","45,850","-76,433","QC","-7,5","0",ND,"11,0","0","-32,5","0","57,8","0",ND,"139,6","0",ND,"12,0","16","","",ND,"789,7","0,0","7035760"
"STE ANNE DU LAC","46,850","-75,333","QC","-9,4","0","5,3","11,0","0","-41,5","0","42,0","0","85,0","97,2","0","148,0","4,0","13","","",ND,"850,6","0,0","7036855"
"ST HIPPOLYTE","45,983","-74,000","QC","-8,7","0","3,8","9,5","0","-34,5","0","61,1","0","90,0","128,6","0","142,0","42,0","15","","",ND,"826,9","0,0","7037310"
"ST JEROME","45,800","-74,050","QC","-7,3","0","4,1","8,0","0","-32,0","0","53,0","0","106,0","117,9","0","160,0","5,0","18","","",ND,"784,1","0,0","7037400"
"SHAWVILLE","45,617","-76,467","QC","-8,2","0","3,8","10,0","0","-32,0","0","62,4","0","119,0","138,6","0","196,0","8,0","18","50,9","0","60,0","813,5","0,0","7038040"
"SHEENBORO","45,967","-77,250","QC","-8,2","0","3,9","8,0","0","-32,5","0","35,4","0","81,0","88,0","0","145,0","10,0","14","","",ND,"812,3","0,0","7038080"
