"Environnement Canada"
"Valeurs mensuelles pour janvier - 1993"

"Légende"
"Nom","Nom de la station"
"Lat","Latitude (Nord + , degrés)"
"Long","Longitude (Ouest - , degrés)"
"Prov","Province"
"Tm","Température moyenne (°C)"
"DwTm","Jours sans température moyenne valide"
"D","Différence moyenne de température par rapport à la normale (1981-2010) (°C)"
"Tx","Température maximale (°C)"
"DwTx","Jours sans température maximale valide"
"Tn","Température minimale (°C)"
"DwTn","Jours sans température minimale valide"
"S","Chutes de neige (cm)"
"DwS","Jours sans chutes de neige valide"
"S%N","Pourcentage normale (1981-2010) de chutes de neige"
"P","Précipitations totales (mm)"
"DwP","Jours sans hauteur totale de précipitations valide"
"P%N","Pourcentage normale (1981-2010) de précipitations"
"S_G","Neige au sol à la fin du mois (cm)"
"Pd","Nombre de jours avec 1,0 mm ou plus de précipitations"
"BS","Durée d'ensoleillement (heures)"
"DwBS","Jours sans insolation effective valide"
"BS%","Pourcentage normale (1981-2010) d'ensoleillement"
"HDD","Degrés jours sous 18 °C"
"CDD","Degrés jours plus 18 °C"
"Stn_No","Identificateur de la station climatique (les 3 premiers numéros correspondent au district climatique du bassin-versant, les 4 derniers caractère servent au triage alphabétique)."
"ND","Non disponible"

"Nom","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"ST PLACIDE","45,550","-74,200","QC","",,ND,"",,"",,"47,0","0",ND,"126,6","0",ND,"12,0","17","","",ND,"","","7017657"
"STE THERESE OUEST","45,650","-73,883","QC","-9,9","0","0,9","6,5","0","-28,5","0","37,6","0","79,0","126,0","0","159,0","12,0","14","","",ND,"865,6","0,0","7017755"
"ST ZENON","46,617","-73,867","QC","-14,8","0",ND,"6,0","0","-35,5","0","48,0","0",ND,"74,2","0",ND,"26,0","16","","",ND,"1017,0","0,0","7017786"
"STE FOY (PIE XII)","46,783","-71,317","QC","-11,7","0",ND,"2,0","0","-29,0","0","33,5","0",ND,"94,3","0",ND,"44,0","11","","",ND,"919,7","0,0","7017BFN"
"SHAWINIGAN","46,567","-72,750","QC","-12,2","0",ND,"3,0","0","-32,0","0","24,0","3",ND,"24,0","6",ND,"26,0","7","","",ND,"936,7","0,0","7018000"
"DALHOUSIE STATION","45,300","-74,467","QC","-8,1","8",ND,"9,0","8","-20,5","7","10,1","6",ND,"88,5","6",ND,"","9","","",ND,"600,1","0,0","701A9EC"
"TROIS RIVIERES AQUEDUC","46,383","-72,617","QC","-11,7","0","0,4","3,0","0","-31,0","0","40,2","0","69,0","100,1","0","121,0","18,0","15","","",ND,"920,1","0,0","701HE63"
"LAC AUX SABLES","46,867","-72,400","QC","-14,2","0","-0,6","3,5","0","-36,0","0","42,2","0","75,0","92,2","0","122,0","40,0","12","","",ND,"999,3","0,0","701LEEH"
"QUEBEC/JEAN LESAGE INTL","46,789","-71,384","QC","-11,0","5",ND,"1,9","5","-24,5","5","31,6","5",ND,"84,8","5",ND,"","10","90,1","0",ND,"753,7","0,0","701S001"
"ARTHABASKA","46,017","-71,950","QC","-10,4","0","0,4","7,0","0","-28,0","0","56,1","0","103,0","104,1","0","127,0","14,0","20","","",ND,"880,5","0,0","7020305"
"AUTEUIL","45,650","-73,733","QC","-9,9","0",ND,"6,5","0","-27,0","0","35,2","2",ND,"83,7","6",ND,"","9","","",ND,"865,3","0,0","7020392"
"BEAUSEJOUR","46,667","-71,167","QC","-12,7","0","-0,2","2,5","0","-32,0","0","42,0","0","58,0","101,0","0","110,0","20,0","17","","",ND,"951,2","0,0","7020567"
"BECANCOUR","46,333","-72,433","QC","",,ND,"",,"",,"34,4","0",ND,"99,2","0",ND,"13,0","17","","",ND,"","","7020570"
"BISHOPTON","45,583","-71,567","QC","-9,9","0",ND,"8,0","0","-33,0","0","54,6","0",ND,"113,7","0",ND,"10,0","14","","",ND,"863,4","0,0","7020800"
"BONSECOURS","45,400","-72,267","QC","-10,2","0","0,9","10,5","0","-34,0","0","80,8","0","115,0","143,8","0","144,0","10,0","16","50,9","0","80,0","872,7","0,0","7020828"
"BROME","45,183","-72,567","QC","-9,3","0","1,1","11,0","0","-33,0","0","59,8","0","87,0","105,8","0","108,0","12,0","18","","",ND,"846,2","0,0","7020840"
"BROMPTONVILLE","45,483","-71,950","QC","-9,7","0","0,9","10,0","0","-31,0","0","45,6","0","92,0","98,0","0","133,0","10,0","18","","",ND,"859,2","0,0","7020860"
"BURY","45,517","-71,483","QC","",,ND,"",,"",,"71,4","0",ND,"120,4","0",ND,"15,0","16","","",ND,"","","7020885"
"COATICOOK","45,150","-71,800","QC","-8,7","0","1,2","11,5","0","-29,0","0","53,4","0","91,0","83,2","0","103,0","8,0","15","","",ND,"826,6","0,0","7021840"
"DANVILLE","45,817","-71,983","QC","-10,4","0",ND,"7,0","0","-31,0","0","57,7","2",ND,"87,3","3",ND,"20,0","13","","",ND,"881,0","0,0","7021954"
"DRUMMONDVILLE","45,883","-72,483","QC","-9,9","0","0,3","7,0","0","-29,0","0","70,5","0","118,0","141,5","0","165,0","10,0","18","","",ND,"865,5","0,0","7022160"
"DURHAM SUD","45,633","-72,350","QC","-10,3","0",ND,"10,0","0","-31,0","0","57,2","0",ND,"109,0","3",ND,"19,0","12","","",ND,"877,4","0,0","70222DR"
"EAST HEREFORD","45,083","-71,500","QC","-9,1","0",ND,"10,0","0","-34,5","0","84,4","0",ND,"124,0","0",ND,"20,0","15","","",ND,"839,1","0,0","7022300"
"FARNHAM","45,300","-72,900","QC","-8,8","0","1,2","9,5","0","-28,0","0","37,0","0","73,0","98,2","0","126,0","11,0","15","","",ND,"830,9","0,0","7022320"
"FLEURY","45,800","-73,000","QC","-10,4","0","0,4","7,0","0","-29,5","0","47,6","0","106,0","118,0","0","160,0","12,0","16","","",ND,"880,3","0,0","7022375"
"FORTIERVILLE","46,483","-72,050","QC","-12,5","0","0,1","3,0","0","-31,0","0","39,0","0","69,0","103,8","0","137,0","16,0","16","","",ND,"945,6","0,0","7022494"
"GARTHBY","45,833","-71,383","QC","",,ND,"",,"",,"66,9","0",ND,"118,5","0",ND,"23,0","17","","",ND,"","","7022596"
"GEORGEVILLE","45,133","-72,233","QC","",,"","",,"",,"69,3","0","89,0","133,5","0","129,0","25,0","18","","",ND,"","","7022720"
"GRANBY","45,383","-72,717","QC","-9,4","0","0,4","9,5","0","-27,0","0","67,4","0","104,0","139,7","0","143,0","12,0","17","","",ND,"849,1","0,0","7022800"
"HEMMINGFORD FOUR WINDS","45,067","-73,717","QC","-8,3","0","1,0","13,0","0","-26,0","0","44,2","0","104,0","75,4","1",ND,"16,0","13","","",ND,"816,6","0,0","7023075"
"HUNTINGDON","45,050","-74,167","QC","",,ND,"",,"",,"66,0","0",ND,"134,0","0",ND,"12,0","16","","",ND,"","","7023240"
"IBERVILLE","45,333","-73,250","QC","-9,1","0","0,6","8,5","0","-27,5","0","47,4","0","101,0","111,4","0","137,0","8,0","13","","",ND,"839,7","0,0","7023270"
"LAC MEGANTIC 2","45,600","-70,867","QC","-10,6","0","0,6","10,0","0","-32,0","0","52,0","0","94,0","78,6","0","107,0","10,0","14","","",ND,"885,1","0,0","7023677"
"LAMBTON","45,833","-71,083","QC","-10,5","0",ND,"9,0","0","-30,5","0","52,2","0",ND,"86,4","0",ND,"12,0","14","","",ND,"884,9","0,0","7024000"
"LAPRAIRIE","45,383","-73,433","QC","",,ND,"",,"",,"32,0","0",ND,"106,4","0",ND,"8,0","11","","",ND,"","","7024100"
"LA PROVIDENCE","45,617","-72,950","QC","","",ND,"","","","","","",ND,"","",ND,"","","105,6","0",ND,"","","7024102"
"LAURIERVILLE","46,333","-71,667","QC","-12,1","0","-0,2","7,0","0","-32,5","0","40,2","0","67,0","107,2","0","124,0","10,0","13","","",ND,"934,0","0,0","7024250"
"LAUZON","46,817","-71,100","QC","-12,4","0","-0,4","3,5","0","-29,5","0","44,0","0","69,0","81,5","0","105,0","31,0","17","51,7","0","69,0","942,6","0,0","7024254"
"LENNOXVILLE","45,369","-71,824","QC","-8,6","0",ND,"9,0","0","-31,0","0","49,3","0",ND,"89,6","0",ND,"9,0","15","","",ND,"823,7","0,0","7024280"
"LINGWICK","45,633","-71,367","QC","",,ND,"",,"",,"76,4","0",ND,"125,2","0",ND,"17,0","19","","",ND,"","","7024320"
"MAGOG","45,267","-72,117","QC","-9,4","0","0,7","9,0","0","-30,5","0","64,2","0","114,0","116,1","0","145,0","10,0","19","","",ND,"849,0","0,0","7024440"
"MANSEAU","46,333","-71,983","QC","-12,3","0",ND,"7,0","0","-35,5","0","35,0","0",ND,"106,2","0",ND,"12,0","12","","",ND,"939,3","0,0","7024615"
"MARIEVILLE","45,400","-73,133","QC","-8,9","0","1,4","9,5","0","-27,0","0","65,5","0","144,0","139,2","0","194,0","2,0","14","","",ND,"832,7","0,0","7024627"
"MILAN","45,583","-71,117","QC","-11,0","0","0,6","9,5","0","-35,0","0","97,9","0","127,0","146,1","0","146,0","6,0","20","","",ND,"897,5","0,0","7024920"
"MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A","45,467","-73,750","QC","-8,2","6","1,5","7,6","6","-25,0","6","26,6","6",ND,"100,2","6",ND,"","11","99,1","0","98,0","655,6","0,0","7025250"
"MONTREAL MCGILL","45,500","-73,583","QC","-8,0","0",ND,"7,7","0","-24,0","0","39,3","0",ND,"129,1","0",ND,"14,0","16","84,9","0",ND,"804,8","0,0","7025280"
"NICOLET","46,200","-72,617","QC","-11,4","0","0,7","5,0","0","-32,0","0","28,0","0","58,0","70,0","0","119,0","5,0","14","84,8","0","100,0","909,9","0,0","7025440"
"NOTRE DAME DES BOIS","45,400","-71,083","QC","",,"","",,"",,"96,0","0","108,0","124,0","0","112,0","29,0","20","","",ND,"","","7025670"
"ORMSTOWN","45,117","-74,050","QC","-9,0","0","0,3","12,5","0","-24,5","0","57,0","0","139,0","115,8","0","171,0","10,0","15","","",ND,"837,7","0,0","7025745"
"PHILIPSBURG","45,033","-73,083","QC","-7,1","0","1,5","11,5","0","-25,5","0","53,8","0","115,0","111,0","0","151,0","10,0","17","","",ND,"776,9","0,0","7026040"
"PIERREVILLE","46,083","-72,833","QC","-10,9","0","0,6","5,5","0","-30,5","0","30,8","0","66,0","96,6","0","130,0","8,0","11","","",ND,"895,5","0,0","7026043"
"POINTE DU MOULIN","45,350","-73,917","QC","-8,2","0",ND,"8,0","0","-26,0","0","33,6","0",ND,"91,8","0",ND,"11,0","13","","",ND,"810,7","0,0","702607F"
"PRINCEVILLE","46,150","-71,917","QC","",,ND,"",,"",,"53,2","0",ND,"122,7","0",ND,"16,0","17","85,6","0",ND,"","","7026250"
"RICHMOND","45,633","-72,133","QC","-9,9","0",ND,"9,0","0","-33,0","0","86,8","0",ND,"145,8","0",ND,"19,0","18","","",ND,"865,1","0,0","7026465"
"RIVIERE DES PRAIRIES","45,700","-73,500","QC","-9,8","0","0,5","6,5","0","-26,0","0","30,6","4",ND,"80,9","6",ND,"12,0","9","","",ND,"862,6","0,0","7026612"
"SABREVOIS","45,217","-73,200","QC","",,"","",,"",,"43,0","0","105,0","99,2","0","157,0","10,0","15","","",ND,"","","7026734"
"ST AMABLE","45,667","-73,300","QC","-8,9","0",ND,"6,0","0","-23,0","0","39,0","0",ND,"117,2","0",ND,"10,0","14","","",ND,"833,9","0,0","7026818"
"ST ANICET","45,133","-74,350","QC","-8,3","0","0,9","11,0","0","-23,0","0","54,2","0","132,0","117,1","0","170,0","22,0","16","","",ND,"815,5","0,0","7026836"
"ST BENOIT LABRE","46,050","-70,800","QC","",,ND,"",,"",,"60,1","0",ND,"98,9","0",ND,"12,0","13","","",ND,"","","7026915"
"ST BERNARD DE LACOLLE","45,083","-73,383","QC","-7,9","0","0,6","6,0","0","-28,0","0","26,3","0","69,0","66,3","1",ND,"7,0","13","","",ND,"801,9","0,0","7026916"
"ST COME DE LINIERE","46,050","-70,517","QC","-11,7","0","0,4","9,5","0","-32,0","0","34,4","0","75,0","74,2","0","113,0","7,0","13","","",ND,"919,8","0,0","7027083"
"STE CROIX","46,617","-71,783","QC","-12,6","0",ND,"3,0","0","-31,0","0","38,4","0",ND,"86,0","0",ND,"23,0","9","86,3","0",ND,"948,0","0,0","7027088"
"STE DOROTHEE","45,517","-73,783","QC","-9,3","0",ND,"7,0","0","-25,0","0","31,5","0",ND,"113,5","0",ND,"9,0","13","","",ND,"846,6","0,0","7027110"
"ST EPHREM","46,067","-70,967","QC","-12,3","0","-0,1","7,0","0","-32,5","0","57,0","0","93,0","107,6","0","136,0","7,0","16","","",ND,"938,8","0,0","7027200"
"ST FERDINAND","46,100","-71,583","QC","-11,8","0","0,5","8,5","0","-33,0","0","72,0","0","107,0","149,8","0","151,0","12,0","18","","",ND,"922,7","0,0","7027248"
"ST FLAVIEN","46,483","-71,567","QC","-12,4","0","0,3","7,0","0","-32,0","0","48,2","0","76,0","126,0","0","140,0","10,0","11","","",ND,"942,8","0,0","7027259"
"ST FORTUNAT","45,967","-71,600","QC","-11,4","0",ND,"7,0","0","-31,0","0","122,9","0",ND,"206,7","0",ND,"47,0","19","","",ND,"911,7","0,0","7027264"
"ST GEDEON","45,867","-70,617","QC","-11,2","0",ND,"9,0","0","-34,0","0","27,2","0",ND,"60,2","0",ND,"4,0","9","","",ND,"904,6","0,0","7027277"
"STE GENEVIEVE","45,500","-73,850","QC","",,"","",,"",,"42,4","0","91,0","126,4","0","164,0","12,0","15","","",ND,"","","7027280"
"ST GEORGES","46,150","-70,700","QC","-11,8","0","0,3","8,5","0","-32,5","0","37,8","0","78,0","72,2","0","108,0","0,0","14","","",ND,"923,4","0,0","7027283"
"ST GUILLAUME","45,883","-72,767","QC","-10,4","0","0,8","6,0","0","-30,0","0","31,0","0","65,0","89,4","0","137,0","6,0","12","","",ND,"879,5","0,0","7027302"
"MONTREAL/ST-HUBERT A","45,517","-73,417","QC","-9,0","0","1,3","8,6","0","-26,2","0","46,3","0","89,0","126,1","0","166,0","9,0","14","98,6","0","102,0","837,6","0,0","7027320"
"ST HYACINTHE 2","45,567","-72,917","QC","-9,3","0","1,1","8,0","0","-26,0","0","38,3","0","84,0","118,5","0","155,0","0,0","15","","",ND,"847,5","0,0","7027361"
"ST JACQUES DE LEEDS","46,267","-71,367","QC","",,ND,"",,"",,"50,4","0",ND,"101,0","0",ND,"8,0","16","","",ND,"","","7027382"
"ST LUDGER","45,750","-70,683","QC","-11,3","0","0,0","8,0","0","-33,0","0","52,0","5",ND,"72,5","6",ND,"20,0","11","48,6","0","68,0","909,2","0,0","7027516"
"STE MADELEINE","45,617","-73,133","QC","-9,9","0","0,3","9,0","0","-27,5","0","47,0","0","109,0","133,2","0","188,0","8,0","16","","",ND,"864,0","0,0","7027517"
"ST MALO D AUCKLAND","45,200","-71,500","QC","-10,5","0","0,4","9,5","0","-33,0","0","85,4","0","104,0","121,6","0","120,0","9,0","18","","",ND,"884,5","0,0","7027520"
"STE MARTINE","45,217","-73,850","QC","-8,9","0","0,8","9,5","0","-24,5","0","52,2","0","117,0","114,9","0","158,0","6,0","15","","",ND,"832,9","0,0","7027540"
"ST NAZAIRE","45,733","-72,617","QC","-10,0","0","1,0","8,0","0","-31,0","0","48,0","0","90,0","122,7","0","155,0","7,0","15","","",ND,"869,2","0,0","7027588"
"ST ODILON","46,350","-70,650","QC","-12,7","0",ND,"6,5","0","-31,5","0","48,4","0",ND,"99,6","0",ND,"25,0","14","","",ND,"950,9","0,0","7027593"
"ST PIERRE DE BROUGHTON","46,250","-71,217","QC","-11,9","0","0,6","8,0","0","-33,0","0","55,0","0","96,0","100,3","0","129,0","6,0","18","","",ND,"928,0","0,0","7027656"
"ST PROSPER","46,217","-70,500","QC","-12,2","0","0,7","8,0","0","-32,0","0","32,9","0","59,0","75,6","0","101,0","10,0","15","","",ND,"934,7","0,0","7027660"
"ST SEBASTIEN","45,767","-70,950","QC","-11,3","0","0,5","10,0","0","-34,0","0","79,0","0","121,0","115,2","0","134,0","45,0","20","","",ND,"906,9","0,0","7027725"
"ST SEVERIN","46,333","-71,050","QC","",,"","",,"",,"58,0","0","86,0","104,0","0","117,0","37,0","16","","",ND,"","","7027733"
"ST THEOPHILE","45,933","-70,483","QC","-11,0","0","0,6","9,0","0","-32,5","0","18,5","0","49,0","46,9","0","86,0","7,0","9","","",ND,"900,1","0,0","7027750"
"ST VALERIEN","45,567","-72,667","QC","-9,5","0",ND,"10,0","0","-32,0","0","54,8","0",ND,"160,6","0",ND,"13,0","15","","",ND,"852,1","0,0","7027772"
"ST WENCESLAS","46,167","-72,333","QC","-11,0","0","1,1","6,0","0","-31,5","0","18,0","2",ND,"27,6","4",ND,"6,0","9","","",ND,"899,5","0,0","7027783"
"ST ZACHARIE","46,117","-70,383","QC","-12,0","0",ND,"7,0","0","-33,5","0","38,4","0",ND,"63,0","0",ND,"8,0","13","","",ND,"929,3","0,0","7027785"
"ST ZEPHIRIN","46,067","-72,583","QC","-11,2","0",ND,"6,0","0","-32,0","0","31,4","0",ND,"95,0","0",ND,"8,0","14","","",ND,"904,3","0,0","7027787"
"SAWYERVILLE NORD","45,367","-71,533","QC","-9,4","0","0,9","10,5","0","-31,0","0","85,2","0","117,0","128,2","0","127,0","28,0","18","64,9","0","97,0","849,0","0,0","7027802"
"SCOTT","46,500","-71,083","QC","-12,2","0","0,0","8,0","0","-32,0","0","50,2","0","84,0","103,4","0","124,0","14,0","15","","",ND,"937,4","0,0","7027840"
"SHERBROOKE A","45,433","-71,683","QC","-9,8","5",ND,"8,7","5","-32,3","5","48,0","5",ND,"76,4","5",ND,"","17","80,7","0",ND,"723,1","0,0","7028124"
"SOREL","46,033","-73,117","QC","-10,1","0","0,6","6,5","0","-27,5","0","50,2","0","102,0","99,9","0","136,0","20,0","13","","",ND,"871,6","0,0","7028200"
"SUTTON","45,067","-72,683","QC","-8,2","0","1,1","12,0","0","-30,0","0","57,4","0","91,0","121,0","0","131,0","12,0","18","65,1","0","81,0","813,3","0,0","7028292"
"THETFORD MINES","46,100","-71,350","QC","-11,2","0","0,4","7,0","0","-31,0","0","53,0","0","65,0","109,4","0","101,0","35,0","17","79,2","0","106,0","905,2","0,0","7028441"
"VALLEE JONCTION","46,383","-70,933","QC","-11,4","0","0,6","6,0","0","-31,0","0","35,9","0","89,0","88,3","0","156,0","10,0","13","","",ND,"910,4","0,0","7028676"
"VALLEYFIELD","45,283","-74,100","QC","-9,3","0","0,3","8,5","0","-24,0","0","59,0","0","117,0","115,9","0","155,0","15,0","16","","",ND,"847,0","0,0","7028680"
"VERCHERES","45,767","-73,367","QC","-9,4","0","0,7","5,0","0","-26,5","0","36,0","0","76,0","93,2","0","127,0","9,0","14","","",ND,"848,7","0,0","7028700"
"WEST DITTON","45,400","-71,300","QC","-10,5","0",ND,"9,0","0","-32,5","0","74,1","0",ND,"117,8","0",ND,"34,0","21","","",ND,"882,5","0,0","7028906"
"WOBURN","45,383","-70,867","QC","-10,3","0",ND,"12,0","0","-34,5","0","74,1","2",ND,"122,6","2",ND,"10,0","20","","",ND,"877,3","0,0","7028946"
"DAVELUYVILLE","46,183","-72,200","QC","-11,6","0",ND,"6,5","0","-33,0","0","35,5","0",ND,"124,3","0",ND,"13,0","11","","",ND,"918,6","0,0","702A9ND"
"ST CAMILLE WOLFE","45,667","-71,733","QC","-11,0","0","0,7","9,0","0","-34,5","0","56,0","0","108,0","101,4","0","130,0","5,0","19","","",ND,"898,6","0,0","702FR30"
"ANGERS","45,550","-75,550","QC","-11,3","0","0,3","6,0","0","-26,5","0","43,8","0","86,0","75,2","4",ND,"27,0","10","","",ND,"908,4","0,0","7030170"
"ARUNDEL","45,950","-74,617","QC","-11,5","0","0,2","9,0","0","-29,5","0","55,6","0","103,0","125,4","0","153,0","20,0","15","","",ND,"913,4","0,0","7030310"
"BELL FALLS","45,767","-74,683","QC","",,ND,"",,"",,"60,5","0",ND,"101,7","0",ND,"30,0","15","","",ND,"","","7030640"
"BLANCHE","45,750","-75,333","QC","-11,3","0",ND,"7,5","0","-27,0","0","61,1","0",ND,"113,7","0",ND,"36,0","14","","",ND,"908,0","0,0","7030810"
